agency_id,date,agency_name,document_title,is_special_investigation,sha256,date_processed
CB280200990,"November 21, 2024",Holy Cross Services - Northern Michigan CB,Special Investigation Report #2025SIC0000130,True,839f136866145f5dfab9f9c5319bf49dbb6340df70d27c7a8d40c5cca610f0c7,2025-11-03T13:38:31.404645
CB280200990,09/19/2025,Holy Cross Services - Northern Michigan CB,Special Investigation Report #2025SIC0001026,True,5b7f06ca1588153cc4fd92618a9360ec7455043fbff262282eb46b554513f976,2025-11-03T13:38:31.880649
CB280201014,"February 2, 2023",CATHOLIC HUMAN SERVICES INC - TR,Renewal Inspection Report,False,e1d4ba5e6369969e2b86b0ba8deb5e9aae64c7a8b040f00b293b6f79d67cf381,2025-11-03T13:38:32.239737
CB280201014,"February 3, 2021",Catholic Human Serv. Inc,Renewal Inspection Report,False,d500d5345aa5985b5e54f85d2570bf0e388fc5b2a2b35847179fb33e9822b3ec,2025-11-03T13:38:32.408475
CB280201014,"February 26, 2020",Catholic Human Serv. Inc,Inspection Report,False,624ffb84153f354d8a79eae54983829d6efa7ef2bd711cac9280d3aec835d5a5,2025-11-03T13:38:32.730987
CB280201014,"January 24, 2022",Catholic Human Serv. Inc,Inspection Report,False,a60f033b7f76f3ed963b39065019640e8aaf1bd6c30acdadb016f8290bec841e,2025-11-03T13:38:32.933919
CB280201014,"February 1, 2024",CATHOLIC HUMAN SERVICES INC - TR,Inspection Report,False,84b42ca3901cdecf9a373a0b2b019d7da97451a0c601338efbaaf875c2a207b9,2025-11-03T13:38:33.216668
CB280201014,"January 30, 2025",CATHOLIC HUMAN SERVICES INC - TR,Renewal Inspection Report,False,bb1188c651921fdb2e30e8faa9b4effc5514658f1f3c7edf0840d50a292052e9,2025-11-03T13:38:33.495808
CB280201037,"March 03, 2023",Child & Family Services of Northwestern,Special Investigation Report,True,55e3b9fa7e5e104018f875ecb069dcd4a16101cbc6631feddd2b53487e3a14c0,2025-11-03T13:38:34.452088
CB280201037,"February 13, 22, 24, 27, 28, and March 1, 2023",Child & Family Services of Northwestern,Renewal Inspection Report,False,64247ecce35980b41cb1d6b7d922b184fc6454ce4837ed1dab3510bf077d29ef,2025-11-03T13:38:35.133187
CB280201037,"April 28, 2023",Child & Family Services of Northwestern,Special Investigation Report,True,6dcd134b02a11ae5d0b8f446b8733dc2f8d69733933ee8d0c979b4019c3fbab9,2025-11-03T13:38:35.721188
CB280201037,"September 4, 2020",Child & Family Services of NW Michigan Inc,Special Investigation Report #2020C0114028,True,e52867eede28e8431a8af8855db54c4a3c2032762dc926b07b1b717afc161bac,2025-11-03T13:38:36.026137
CB280201037,"March 14-18, 2022",Child & Family Services of NW Michigan Inc,Inspection Report,False,39e317b647ba7bfa603dcf9ace3b357bec18cca085e73bcd81d7695bb28f8e78,2025-11-03T13:38:36.691512
CB280201037,03/01/2021,Child & Family Services of NW Michigan Inc,Renewal Inspection Report,False,b216f5bbdc99518fb63cf5bf0773c672456763b57b6bb41066beab68c2eda90f,2025-11-03T13:38:37.352885
CB280201037,"November 17, 2020",Child & Family Services of NW Michigan Inc,Special Investigation Report #2021C0128001,True,17bd9541700fc86fb06247d1229ef34c19e7c11355e1f01f1781cf560b72adb3,2025-11-03T13:38:37.755405
CB280201037,"September 30, 2021",Child & Family Services of NW Michigan Inc,Special Investigation Report #2021C0102031,True,57957b80fd4ed5516db401c432f06e75e521126c17515305d324e1fecce89ab8,2025-11-03T13:38:38.029536
CB280201037,"April 13, 2020 – April 21, 2020",Child & Family Services of NW Michigan Inc,Inspection Report,False,0383937b2fc7e391e4e1a6e124d31ca10ebadc18f39924ecebb7a0db0fc4be57,2025-11-03T13:38:38.797497
CB280201037,"March 21, 2022",Child & Family Services of NW Michigan Inc,Special Investigation Report #2022C0444007,True,9a054a7f447ba913eeec0e36a9dd4328d87f56d864bb2318d3be5f48ed04bae9,2025-11-03T13:38:39.512427
CB280201037,"February 20, 21, 22, 23, 26, and 29 of 2024.",Child & Family Services of Northwestern,Inspection Report,False,d9d51711030f093cdf4f1c5de8900a1149976f4490e1f40241ad7ac13b5bb25b,2025-11-03T13:38:40.161603
CB280201037,"December 19, 2024",Child & Family Services of Northwestern,Special Investigation Report #2025SIC0000228,True,a450514b6ab4afbbc1ffb0a53689506a9a344061a60611dd981aed7cdfd82812,2025-11-03T13:38:40.951977
CB280201037,"February 3, 25, 27, 28, and March 3, 7, 2025",Child & Family Services of Northwestern,Renewal Inspection Report,False,ab4370afe8d39a00cbecc7443f2bab77322a2d5c1154fbcd36379440152a5b62,2025-11-03T13:38:41.441890
CB280201037,"March 31, 2025",Child & Family Services of Northwestern,Special Investigation Report #2025SIC0000513,True,320db7e0dcd86e12b5ff78ab49851089682b6d1ab518db1cb22f9795749b5e75,2025-11-03T13:38:42.297877
CB280201037,08/05/2025,Child & Family Services of Northwestern,Special Investigation Report #2025SIC0000913,True,997b4e8e943db6179676fafef3f326d60b1cdfaa7f6aa47bd63685e0c6134b96,2025-11-03T13:38:43.149684
CB280235713,"March 2, 2020",Bethany Christian Services Inc,Special Investigation Report #2020C0634006,True,a55e228be17aaea567695d50247500294096364973956f91eacc12b50a285df1,2025-11-03T13:38:43.538834
CB280235713,"May 25, 2022",Bethany Christian Services Inc,Special Investigation Report #2022C0106008,True,b2f6874e58fe26cc34037a91dc97243cf67385109e2fbd840723674bcb2f75de,2025-11-03T13:38:43.760976
CB280235713,"December 17, 2007",Bethany Christian Services Inc,Licensing Study,False,a37c9f8ffc48a7c035afa6f39fe17061315eb34493c712034a11c08e2c00990e,2025-11-03T13:38:43.881552
CB280235713,"8/15/23, 8/16/23, 8/18/23, 8/29/23. 9/25/23",BETHANY CHRISTIAN SERVICES-,Inspection Report,False,ba08dab7fd5543cc3e0d3b4d599232abbdfcb79bc42da426ff2635e003797b48,2025-11-03T13:38:44.392095
CB280235713,8-12-24,BETHANY CHRISTIAN SERVICES-,Renewal Inspection Report,False,d10fe49f17b883d7ccc82ba457c391d6f0fc7c73f39ac40334ad70ba4be82216,2025-11-03T13:38:45.021837
CB280235713,"August 12, 18, 19, 26, 2025",BETHANY CHRISTIAN SERVICES-,Inspection Report,False,9936a20e78cd0865ba4841dd168298e31731748510b8ac4a6cff555b90e3a15b,2025-11-03T13:38:45.499002
CB310282171,"April 25, 2023",U.P. KIDS,Special Investigation Report,True,26bb96c592a00ad030c2ab59bdb8cb43b79da2bed34349e83963e9c18486cde6,2025-11-03T13:38:45.990504
CB310282171,"08/11/2020, 08/12/2020",Good Will Farm Association Inc dba U.P. Kids,Renewal Inspection Report,False,d9968a8feaee9b4283d59cc0e0dc863ca48818363b21c780d6056912c7d54cf3,2025-11-03T13:38:46.406057
CB310282171,"09/08/2021, 09/09/2021",Good Will Farm Association Inc dba U.P. Kids,Inspection Report,False,f26614ec2f783af051500c2cb71a2298afef7a6f3ac965b44dafc5fa52b0c1fa,2025-11-03T13:38:46.828181
CB310282171,"March 21, 2006",Good Will Farm Assoc.,Licensing Study,False,b475eb8e739c32618fb68934c17839f32f066e74f3d4d9b937ed6a1b38f4fb32,2025-11-03T13:38:47.097085
CB310282171,"August 23, 2022",Good Will Farm Association Inc dba U.P. Kids,Renewal Inspection Report,False,ed3b55e722522e95450892d9979e8ad3b679086c869e427fd595e2f021fa4011,2025-11-03T13:38:47.797679
CB310282171,"August 2, 21, 22, 23, 28, 2023.",U.P. KIDS,Inspection Report,False,bba12dd6b62944a9775f702b42424bc92e861eb84175fec4701b33dd431fdec9,2025-11-03T13:38:48.484358
CB310282171,"May 30, 2024",U.P. KIDS,Special Investigation Report #2024SIC0001482,True,67dcf55e32265a97c84c0f05189e300b5e00cc0824d8b048d13b5dca86116aeb,2025-11-03T13:38:49.001432
CB310282171,"7-16-24 and August 13, 14, 15, 26, 2024.",U.P. KIDS,Renewal Inspection Report,False,1059df3b8728abe381e088b706eba429391e97871f22871de06425a7d0c4fc6e,2025-11-03T13:38:49.532987
CB310282171,"September 26, 29, 30, and October 2, 2025",U.P. KIDS,Inspection Report,False,641ccf6bc5b6ce8afa4a1208247f2b376f5694f4ff886f193d8edfa734b802d9,2025-11-03T13:38:50.151863
CB330201019,"April 3, 2023",St. Vincent Catholic Charities,Renewal Inspection Report,False,de60bf7e76c246c13b9374ba0f04e556d82cf1476219c64aaeeee51c0c66a9dd,2025-11-03T13:38:50.521867
CB330201019,3/2/20 – 3/9/20,St Vincent Catholic Charities,Inspection Report,False,656de1bc0e339727727df18a4dd966fa009f490267de11e9298b1a9fe9a0101c,2025-11-03T13:38:51.046492
CB330201019,02/16/2021,St Vincent Catholic Charities,Renewal Inspection Report,False,3bb85515a40645af11f56c80fd172b7c92bd4bdea56def7c9e47ed6d409f2da5,2025-11-03T13:38:51.591722
CB330201019,"December 28, 2020",St Vincent Catholic Charities,Special Investigation Report #2021C0112007,True,2f1dfe320cc6fce42b351dd55349be44cc5bc6fe303c08f5648d5dc163c9bfb6,2025-11-03T13:38:52.112768
CB330201019,"June 29, 2022",St Vincent Catholic Charities,Special Investigation Report #2022C0112013,True,916f807ffef3eb7c8ddbe095dd4028fa8fed8108b910675a009456f65f8c6911,2025-11-03T13:38:52.339552
CB330201019,"May 11, 2022",St Vincent Catholic Charities,Inspection Report,False,d7048edf44bc39b1c5677742db1adb28ec5b9acc620214165c972f1b26c51b0a,2025-11-03T13:38:52.954594
CB330201019,"March 11, 2024",St. Vincent Catholic Charities- Child Welfare,Inspection Report,False,0686e4247faa5748187092da3984463619699253570f7bb5c0dc0c7b1c294d0a,2025-11-03T13:38:53.447532
CB330201019,"March 31, 2025",Catholic Charities Ingham Eaton Clinton,Renewal Inspection Report,False,b85c95b083a631d722a5a6b55703d546469b1aaafced42a2e3c60a33e9d0cff1,2025-11-03T13:38:53.948229
CB330201039,"April 10, 2023",Child and Family Charities,Special Investigation Report #2023C0000344,True,2bf726d9495d10d989696198a1562860afef4ea34902a3f1c24dd6d82c1535ae,2025-11-03T13:38:54.646332
CB330201039,"September 23, 2021",Child and Family Charities,Inspection Report,False,fa3ddddfe209218eb79f66e0a9aa1492367c955d4743ad8d7c9202104f0aedda,2025-11-03T13:38:55.335111
CB330201039,"06/17/20 Teams Meeting Entrance, 06/22/20 onsite, 7/16/20",Child and Family Charities,Renewal Inspection Report,False,29b6923a405b15432380dfb900942be68a459f2e7ad0ad814947c8595d148e87,2025-11-03T13:38:56.297005
CB330201039,"July 6, 2022",Child and Family Charities,Renewal Inspection Report,False,86b5f90c9e2c75d87f17a3f46694dd076739a82d39572861a6832a5febd4f670,2025-11-03T13:38:57.197526
CB330201039,"March 15, 2022",Child and Family Charities,Special Investigation Report #2022C0212007,True,2f4b9c5077e813cbb37d6aceb16f42e1a7cea0899e4e078047e39f15715c9a23,2025-11-03T13:38:57.532379
CB330201039,"July 25, 2023",CHILD AND FAMILY CHARITIES,Special Investigation Report,True,592218a7faf9ebdabb2b7d41cdfb68d19fa958c0cc06103008f6d014cf730e54,2025-11-03T13:38:57.988427
CB330201039,"August 16, 2023",Child and Family Charities,Inspection Report,False,e68024d0429b5a590e8769b251ba90748cc3c50603abc6ea74920c50359a8e88,2025-11-03T13:38:58.769666
CB330201039,"April 12, 2024",CHILD AND FAMILY CHARITIES,Special Investigation Report #2024SIC0001335,True,20295a35551e9399cb9a0a72af38cdb6450039cb62352172caf0479afcb94ede,2025-11-03T13:38:59.197211
CB330201039,6/4/2024,CHILD AND FAMILY CHARITIES,Renewal Inspection Report,False,a146ae0444b3ce631fe1aea6a6533e29d62faf87c11795dd910ddcaf6350dde4,2025-11-03T13:39:00.142503
CB330201039,"May 16, 2024",CHILD AND FAMILY CHARITIES,Special Investigation Report #2024SIC0001433,True,5976bccc981c20b2dc57d21a9f769d0395c2cd03809bfcc5300a313817648561,2025-11-03T13:39:00.580777
CB330201039,"August 21, 2024",CHILD AND FAMILY CHARITIES,Special Investigation Report #2024SIC0001706,True,e74523caff65bf2e93bf086a032010f7c1eb70527daef965d26524df73d7c6ae,2025-11-03T13:39:01.409158
CB330201039,"September 10, 2025",Child and Family Charities,Renewal Inspection Report,False,a9baf3483f448c733c37d1f11de83029cea110a7ce810b37e91fddd49c7c4e97,2025-11-03T13:39:02.186463
CB330201264,"August 26, 2021",Samaritas - Refugee,Renewal Inspection Report,False,56e847fe6a0321cd4274a4c121f8175daf1af1dff0a5d7ec6e93d283c7453464,2025-11-03T13:39:02.671111
CB330201264,"September 16, 2022",Samaritas,Inspection Report,False,916418606d0719a551fad78836aca312cc0307306af6cc61405b6903ceae8495,2025-11-03T13:39:02.916550
CB330201264,11/12/20,Samaritas,Inspection Report,False,0355af2ab0a859a0f3729d790eb9e3826a86af89780f9d1986d8431634dc575a,2025-11-03T13:39:03.314773
CB330201264,"August 29, 2023",Samaritas- Refugee,Renewal Inspection Report,False,ada5fe45b38f1e06c7629a62585962e9ebf7211195acdf173037348ca941fef8,2025-11-03T13:39:03.795036
CB330201264,9/9/2024,SAMARITAS - REFUGEE,Inspection Report,False,57ca07e6f2404fe39e2bb0d265253351413bad2aa1725662e0e8bd28648e19bf,2025-11-03T13:39:04.096640
CB330201264,"August 22, 2025",Samaritas- Refugee,Renewal Inspection Report,False,1133273ac1e72f98c58fec08c7c0778d9d010c62deff899655f2e12afdf68481,2025-11-03T13:39:04.424187
CB330314400,"March 3, 2023",Bethany Christian Services- East Lansing,Inspection Report,False,6dde4be08c55e2783f8371bdf6d2442c5c3f04237cab16f3d55b1f7112a230a1,2025-11-03T13:39:04.850471
CB330314400,2/22/21,Bethany Christian Services Inc,Inspection Report,False,59e29b4b36ec32cf68985e2283270d200c0dc7a1bf70d24e457b61e5986eed0e,2025-11-03T13:39:05.259318
CB330314400,"August 22, 2011",Bethany Christian Services,Licensing Study,False,c8a34a64105022391b0855272ab61a4d6056f178db8351041226013c3fe2011d,2025-11-03T13:39:05.419393
CB330314400,01/31/2020,Bethany Christian Services Inc,Renewal Inspection Report,False,4aaacd94087cead586caa6e0debc60d8cc99c1fe4307469b042192b543a334ae,2025-11-03T13:39:05.685150
CB330314400,"March 1, 2022",Bethany Christian Services Inc,Renewal Inspection Report,False,a9b11c96f8d15cd8b78d4cbc84b56e3bdf0508b3dd2962cb39acd641dd2372ea,2025-11-03T13:39:06.125670
CB330314400,"February 5, 2024",Bethany Christian Services- E. Lansing,Renewal Inspection Report,False,f894b7b964eaf2c1c90705bde03ba5c09f61536d76846549379f92b309d27631,2025-11-03T13:39:06.574285
CB330314400,"February 28, 2025",Bethany Christian Services- East Lansing,Inspection Report,False,c92afaca726fbb848e6c6ad994c22deaae8243cca1e06ef9f76866787e3fd330,2025-11-03T13:39:07.007421
CB330361250,"August 13, 2014",Lutheran Adoption Service,Licensing Study,False,9ca2e7b6e225054b4d697d12f1df0a43d521f69c7ff5aa3d0875ec47eb4f8fd2,2025-11-03T13:39:07.176038
CB330361250,"December 9, 2020",Wellspring Lutheran Services,Special Investigation Report #2021C0103001,True,a9311981c1bda85ccc31c237325d3eb0275813eeeb55616600b521550f80756f,2025-11-03T13:39:07.639147
CB330361250,12/07/2020,Wellspring Lutheran Services,Renewal Inspection Report,False,8915b39cb3f533be6dea3c706204597ced4d555ea41da308e6d8b10fc68a091c,2025-11-03T13:39:07.838795
CB330361250,"November 10, 2021",Wellspring Lutheran Services,Inspection Report,False,a59a4045398e3072bbb14c032a9f6c4082867b2ef0bef6916526e8a88595db6a,2025-11-03T13:39:08.093578
CB330361250,"December 9, 2020",Wellspring Lutheran Services,Special Investigation Report #2021C0103003,True,78f25b8b036bff400e8ab7e9e1e35d3801a620f6ca130ab7a54a003a93fd6dba,2025-11-03T13:39:08.621115
CB330361250,"June 29, 2022",Wellspring Lutheran Services,Special Investigation Report #2022C0112015,True,30f5395d3cddd1b9d8f3332dc4efe917572b61093d41f67c0d019cfa391d7f43,2025-11-03T13:39:09.003226
CB330361250,"December 4, 2023",Legacy Adoption Services - West,Inspection Report,False,8d1882338b729e85136c10cc0e5a9ba2308f98a03033f9cb37f7c3f74b5c9ddd,2025-11-03T13:39:09.296617
CB330361250,10/21/2024,Legacy Adoption Services - West,Renewal Inspection Report,False,4b2b34f50580ec5808bede6162cef58f5a3ce806465c39c3ebaa2c6efab505d5,2025-11-03T13:39:09.583328
CB330371021,8/17/20,Wellspring Lutheran Services,Inspection Report,False,e99ee3bbcac8e064243354f33ed41f4840228c780007d40b1ab50f736d3ee735,2025-11-03T13:39:10.164752
CB330371021,"March 23, 2015",Wellspring Lutheran Services,Licensing Study,False,ebaa2b8c59bc0571eb5a792ff324fe5e2fdf4d10e50eee58e76f7ad1486cc4b3,2025-11-03T13:39:10.289076
CB330371021,"September 2, 2021",Wellspring Lutheran Services,Renewal Inspection Report,False,6271eb82bfb8c330501dc2e8a30fb55d54fd20ac6ba528ecef340791e2ad241e,2025-11-03T13:39:10.787060
CB330371021,"November 27, 2018",Wellspring Lutheran Services,Licensing Study,False,ea2f5f76f007ba42addf10de82d251f12c216231fd9d1cb5cc25d416f928851f,2025-11-03T13:39:10.890756
CB330371021,"September 12, 2023",Wellspring Lutheran Services- Lansing,Renewal Inspection Report,False,7be11371f5b46e9c8b9d782d71086c1144375e491cbfbcd2eb224f43190d132b,2025-11-03T13:39:11.245012
CB330371021,11/12/2024,WELLSPRING LUTHERAN SERVICES -,Inspection Report,False,ea04a44982594fc065be3c879d5c65926268ea1afbf7965fe75d625dfeb14c29,2025-11-03T13:39:11.777421
CB330371021,"August 27, 2025",Wellspring Lutheran Services- Lansing,Renewal Inspection Report,False,79db923d460ca858e9e1b7e9eb4fdc3d46fd9a4729c5a2dac0967b3d5d0fb7b7,2025-11-03T13:39:12.432990
CB470410104,"April 6, 2023",Ennis Center For Children - Howell,Special Investigation Report,True,14c5fa872cfd6076dcb8b4665a52dfd53abd7ca08dc842cc4e10a7f72fd4c2e3,2025-11-03T13:39:14.903105
CB470410104,"May 4, 2023",ENNIS CENTER FOR CHILDREN - HOWELL,Special Investigation Report,True,9581b494361f252a87d9dc72f19b7371c3752b2b5284f6c179cd41dd020610bd,2025-11-03T13:39:15.468489
CB470410104,"04/26, 27, 28, 29, 05/2, 3, 4, 2022",Ennis Center for Children Inc,Renewal Inspection Report,False,9f9775f34cfec285905826dc0916e2382d7ba7cfa9ef3072e724cf875e7786a7,2025-11-03T13:39:15.728962
CB470410104,"7/5, 7/6, 7/12, 7/13, 7/14/2023",Ennis Center for Children - Howell,Inspection Report,False,2a0b60997776e98345aa5ced1eb8a49c812f784267ecf8ed7bfbf11a28db9a9e,2025-11-03T13:39:16.214794
CB470410104,"September 6, 2023",ENNIS CENTER FOR CHILDREN - HOWELL,Special Investigation Report,True,23522839e158bcc950823ff101d700fa2b9d3d7323f385583492027e8f7c9291,2025-11-03T13:39:16.653032
CB330410104,"3/18/2024, 3/19/2024, 3/20/2024,",Ennis Center For Children - Williamston,Renewal Inspection Report,False,bd9a57ef6688b912b29fcb8abaf54e43b04aff165a3ad6e4a32655ef46e12cc2,2025-11-03T13:39:17.220998
CB330410104,"March 10, 2025",ENNIS CENTER FOR CHILDREN -,Special Investigation Report #2025SIC0000447,True,8e447033a7deeedce9bfcb7ca22f9c5c9a3ec469d90c4963786474d1ee703550,2025-11-03T13:39:17.838240
CB330410104,6/30/2025,ENNIS CENTER FOR CHILDREN -,Inspection Report,False,64c50b2b504a0fac76a1a5d78577de5e8aafb76e8ba1e3eaf35a726512300b21,2025-11-03T13:39:18.432371
CB370201248,"February 6, 2023",Crisis Center Inc - DBA Listening Ear,Renewal Inspection Report,False,e9a3da6482ab28ec67a2004e37aef2b058417aef413dbd3d7f7351b2d6252a2e,2025-11-03T13:39:19.004434
CB370201248,"May 7, 2008",Crisis Center Inc. DBA Listening Ear,Licensing Study,False,ad2e209b26b5d7b66a490eaa941b7ea1acacbb426f675bb14982fd131231d3a2,2025-11-03T13:39:19.224612
CB370201248,"February 7, 2022",Crisis Center Inc - DBA Listening Ear,Inspection Report,False,34535e6f277982d4b8a8cb50f89d59b3a8d60fc0e005b3fdf2ef30d7e65f7be4,2025-11-03T13:39:19.654101
CB370201248,03/11/2021,Crisis Center Inc - DBA Listening Ear,Renewal Inspection Report,False,22d6658b904914b8f2e6c648088f391b95098631ce188789c9f2a272692e18a7,2025-11-03T13:39:19.905892
CB370201248,2/5/2024,LISTENING EAR CRISIS CENTER,Inspection Report,False,a8534822395d6f60b58e663c9f261326af16a400f0d2bf9e66ba561c036e432e,2025-11-03T13:39:20.569786
CB370201248,"October 3, 2024",LISTENING EAR CRISIS CENTER,Special Investigation Report #2025SIC0000008,True,1626ac4ba63f2cf22531dcef85d22cd68593d41124b9e65b0e6e8b1303e07450,2025-11-03T13:39:21.112734
CB370201248,"November 13, 2024",LISTENING EAR CRISIS CENTER,Special Investigation Report #2025SIC0000109,True,82fbb37d6ada534d48470aa0f4a9eb468b34ae99c6a82816da6adc078ae58fc0,2025-11-03T13:39:21.959839
CB370201248,2/7/2025,LISTENING EAR CRISIS CENTER,Renewal Inspection Report,False,7e8cc99f344538432e565ede5c1658f6adbba01e6552b24fc2fae930ec20f61e,2025-11-03T13:39:22.958426
CB370201248,"December 5, 2024",LISTENING EAR CRISIS CENTER,Special Investigation Report #2025SIC0000173,True,424f3f97be8999a815caecccf9dbb307127e0dca9dfc827fa767e4bd5cf168c6,2025-11-03T13:39:23.252321
CB370201248,"December 30, 2024",LISTENING EAR CRISIS CENTER,Special Investigation Report #2025SIC0000249,True,fd373e40c9262f998dacada1f8d5a3b4abdb9ddda4c3c56d49b9b66b605d14b4,2025-11-03T13:39:24.223382
CB380201116,"July 12, 2019",Family Services & Children's Aid - Jackson,Licensing Study,False,3b1106ef0daf0eb7aeab517dca264c75862ce83f4d11b786702ac70b32d0806b,2025-11-03T13:39:24.328489
CB380201116,"October 27, 2020",Family Services & Children's Aid - Jackson County,Special Investigation Report #2020C0207039,True,6dbc0f744edf7040f91da5cf2d77dbde29a7782ba0f7a3f8d6463b74b63404a2,2025-11-03T13:39:24.673673
CB380201116,"May 19, 2021",Family Services & Children's Aid - Jackson,Renewal Inspection Report,False,21dc70c5916335e4a56d5a3d3f4b462b5fd4039737ded3c3d2b7aeb778ac1b03,2025-11-03T13:39:25.082440
